property_id,source,title,description_en,description_st,price,currency,district,location_text,property_type,bedrooms,bathrooms,image_paths,listing_url,condition,style,environment,amenities,listing_intent,image_count,country,district_canonical,district_resolution,locality,use_bucket,cnn_property_type,cnn_bedroom_class,split,cnn_exclusion_reasons,is_residential_curated,is_cnn_candidate
propmarket-N7iOScs5tKKdgvqG0rt5O,propmarket,Site,"<p>Site e ntle haholo Berea tlasa Boipabolo Junior School,pela Fun City</p><p>Good neighborhood ho pela tsela</p>","Thepa ena ya mofuta wa site e fumaneha Ha Foso, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 150,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",150000,LSL,Berea,"Ha Foso, Berea",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-N7iOScs5tKKdgvqG0rt5O\\image_1.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-N7iOScs5tKKdgvqG0rt5O\\image_2.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-N7iOScs5tKKdgvqG0rt5O\\image_3.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-N7iOScs5tKKdgvqG0rt5O\\image_4.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-N7iOScs5tKKdgvqG0rt5O\\image_5.jpg""]",https://www.propmarket.co.ls/properties/N7iOScs5tKKdgvqG0rt5O,Good,Traditional,Urban,"[""near schools""]",sale,5,Lesotho,Berea,text_match,Ha Foso,site_land,,,val,not_residential:site_land,False,False
propmarket-xkCHh2gN6TfQL3222_qPm,propmarket,Site,"<p>We have a site at Sekamaneng - Ha Phesha, o kena le Ikhetheleng</p><p>It is 30m by 15m. It has a sub-lease</p><p></p>","Thepa ena ya mofuta wa site e fumaneha Sekamaneng, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 64,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",64000,LSL,Berea,"Sekamaneng, Berea",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-xkCHh2gN6TfQL3222_qPm\\image_1.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-xkCHh2gN6TfQL3222_qPm\\image_2.png""]",https://www.propmarket.co.ls/properties/xkCHh2gN6TfQL3222_qPm,Good,Traditional,Suburban,[],sale,2,Lesotho,Berea,text_match,Sekamaneng,site_land,,,test,not_residential:site_land,False,False
propmarket-LIpWGyByIhDXWojf-h2Bx,propmarket,Site,<p>Ts'imo ena e motseng oa Sehlabeng Ha Rammoroane</p><p>Ke ts'imo e ntle haholo bakeng sa temo ho bile hona le borehole sebakeng sa metsi</p>,"Thepa ena ya mofuta wa site e fumaneha Sehlabeng (ha Ts'oene Lipohong), Berea. E na le sebaka sena mme e fumaneha ka theko ya M 400,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",400000,LSL,Berea,"Sehlabeng (ha Ts'oene Lipohong), Berea",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-LIpWGyByIhDXWojf-h2Bx\\image_1.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-LIpWGyByIhDXWojf-h2Bx\\image_2.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-LIpWGyByIhDXWojf-h2Bx\\image_3.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-LIpWGyByIhDXWojf-h2Bx\\image_4.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-LIpWGyByIhDXWojf-h2Bx\\image_5.jpg""]",https://www.propmarket.co.ls/properties/LIpWGyByIhDXWojf-h2Bx,Good,Traditional,Suburban,[],sale,5,Lesotho,Berea,text_match,Sehlabeng (ha Ts'oene Lipohong),site_land,,,train,not_residential:site_land,False,False
propmarket-P3O_3OB5htpSPSp-KYln4,propmarket,Site,"<p>This site is at Makola Sekiring, just 5 minutes from the road.. It is a 1400 sqm site.. Ena le mocucu hosontso na le motlakase, le double storey foundation.. 170k fela</p>","Thepa ena ya mofuta wa site e fumaneha Makola. E na le sebaka sena mme e fumaneha ka theko ya M 170,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",170000,LSL,Makola,Makola,Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-P3O_3OB5htpSPSp-KYln4\\image_1.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-P3O_3OB5htpSPSp-KYln4\\image_2.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-P3O_3OB5htpSPSp-KYln4\\image_3.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-P3O_3OB5htpSPSp-KYln4\\image_4.jpg""]",https://www.propmarket.co.ls/properties/P3O_3OB5htpSPSp-KYln4,Good,Traditional,Suburban,"[""road access""]",sale,4,Lesotho,Unknown,unresolved,Makola,site_land,,,val,not_residential:site_land|unknown_district,False,False
propmarket-N9qhwmjm2f8zgFpbbPvwF,propmarket,Site,"<p>Leased site available Lower Thetsane Maseru Lesotho, 980sqm, ena le malaene a li single kahare, 1.3million </p>","Thepa ena ya mofuta wa site e fumaneha Lower Thetsane, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,300,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1300000,LSL,Maseru,"Lower Thetsane, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-N9qhwmjm2f8zgFpbbPvwF\\image_1.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-N9qhwmjm2f8zgFpbbPvwF\\image_2.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-N9qhwmjm2f8zgFpbbPvwF\\image_3.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-N9qhwmjm2f8zgFpbbPvwF\\image_4.png""]",https://www.propmarket.co.ls/properties/N9qhwmjm2f8zgFpbbPvwF,Good,Traditional,Suburban,[],sale,4,Lesotho,Maseru,text_match,Lower Thetsane,site_land,,,train,not_residential:site_land,False,False
propmarket-KJ9uk3zckqCNH6KnxW2x4,propmarket,Site,"<p>We have this site at Ha Motloheloa, ena le ntlo, hau kena ka double door u tla fumana 4 rooms, all rooms li kentsoe ceiling and burglars. Ho boetse hona le 2 rooms aside and pit lartine toilet..hona le lifate tsa perekisi..Le mocucu oa likhoho le shadenet e nyane ho lemela meroho, ho jaretetsoe ka devil's fork..Metsi le motlakase li teng.</p>","Thepa ena ya mofuta wa site e fumaneha Ha Motloheloa, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,200,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1200000,LSL,Maseru,"Ha Motloheloa, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-KJ9uk3zckqCNH6KnxW2x4\\image_1.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-KJ9uk3zckqCNH6KnxW2x4\\image_2.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-KJ9uk3zckqCNH6KnxW2x4\\image_3.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-KJ9uk3zckqCNH6KnxW2x4\\image_4.jpg""]",https://www.propmarket.co.ls/properties/KJ9uk3zckqCNH6KnxW2x4,Good,Traditional,Suburban,[],sale,4,Lesotho,Maseru,text_match,Ha Motloheloa,site_land,,,test,not_residential:site_land,False,False
propmarket-YRm5xyU8UJ0lw8vKz3LSx,propmarket,Site,<p>We have this beautiful 800 sqm site at Sehlabeng Ha Thuntsane</p>,"Thepa ena ya mofuta wa site e fumaneha Sehlabeng Ha Thuntsane. E na le sebaka sena mme e fumaneha ka theko ya M 60,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",60000,LSL,Sehlabeng Ha Thuntsane,Sehlabeng Ha Thuntsane,Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-YRm5xyU8UJ0lw8vKz3LSx\\image_1.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-YRm5xyU8UJ0lw8vKz3LSx\\image_2.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-YRm5xyU8UJ0lw8vKz3LSx\\image_3.jpg""]",https://www.propmarket.co.ls/properties/YRm5xyU8UJ0lw8vKz3LSx,Good,Traditional,Suburban,[],sale,3,Lesotho,Unknown,unresolved,Sehlabeng Ha Thuntsane,site_land,,,val,not_residential:site_land|unknown_district,False,False
propmarket-Nvyl2umKTbWZ79Ii9X9aS,propmarket,Site,Site Available for sale \n📍Masowe 3\n2minutes to tar \nSize: 663sqm\n💰350k \n,"Thepa ena ya mofuta wa site e fumaneha Masowe 2. E na le sebaka sena mme e fumaneha ka theko ya M 350,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",350000,LSL,Masowe 2,Masowe 2,Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-Nvyl2umKTbWZ79Ii9X9aS\\image_1.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-Nvyl2umKTbWZ79Ii9X9aS\\image_2.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-Nvyl2umKTbWZ79Ii9X9aS\\image_3.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-Nvyl2umKTbWZ79Ii9X9aS\\image_4.png""]",https://www.propmarket.co.ls/properties/Nvyl2umKTbWZ79Ii9X9aS,Good,Traditional,Suburban,"[""tar road""]",sale,4,Lesotho,Maseru,locality_match,Masowe 2,site_land,,,train,not_residential:site_land,False,False
propmarket-FIhsOH0h3eeTeixTqU7tC,propmarket,Site,Site for sale at Thaba Khupa - Ha Makhalanyane. It is size - 20m by 30m and it has Form C. Two minutes walk from tar road. Electricity is available. Water is available,"Thepa ena ya mofuta wa site e fumaneha Thaba-khupa, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 75,000. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",75000,LSL,Maseru,"Thaba-khupa, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-FIhsOH0h3eeTeixTqU7tC\\image_1.jpg"", ""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\propmarket\\propmarket-FIhsOH0h3eeTeixTqU7tC\\image_2.png""]",https://www.propmarket.co.ls/properties/FIhsOH0h3eeTeixTqU7tC,Good,Traditional,Urban,"[""water connection"", ""electricity"", ""road access"", ""tar road""]",sale,2,Lesotho,Maseru,text_match,Thaba-khupa,site_land,,,test,not_residential:site_land,False,False
lhldc-friebel-estate,lesothohousing,Friebel Estate,The estate is located in Maseru city center on Hilton hill near the new Parliament. It was developed in 1978.It offers a high-income housing. The estate comprises of 50 x 3 bed roomed town houses.,"Thepa ena ya mofuta wa site e fumaneha Maseru city center on Hilton hill near the new Parliament, Maseru State/county: Lesotho, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,978. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1978,LSL,Maseru,"Maseru city center on Hilton hill near the new Parliament, Maseru State/county: Lesotho, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-friebel-estate\\image_1.jpg""]",https://lesothohousing.org.ls/property/friebel-estate/,New,Traditional,Hillside,[],other,1,Lesotho,Maseru,text_match,Maseru city center on Hilton hill near the new Parliament,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-qoqolosing-estate,lesothohousing,Qoqolosing Estate,"The estate is located in Maseru West, opposite WASCO Headquarters. It was developed in 1976.It offers a mixture of middle and high-income housing. The estate comprises of 6 x 2 bed roomed units, 6 x 3 bed roomed, a total of 12 units.","Thepa ena ya mofuta wa site e fumaneha Maseru West, opposite WASCO Headquarters, Maseru State/county: Lesotho, Maseru West, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,976. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1976,LSL,Maseru,"Maseru West, opposite WASCO Headquarters, Maseru State/county: Lesotho, Maseru West, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-qoqolosing-estate\\image_1.jpg""]",https://lesothohousing.org.ls/property/qoqolosing-estate/,Good,Traditional,Suburban,[],other,1,Lesotho,Maseru,text_match,Maseru West,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-kuena-letsie-estates,lesothohousing,Kuena-Letsie Estates,"The estates are located in Maseru city, along Constitution road next to Victoria Hotel. It was developed in 1979.It offers a mixture of middle and high-income housing. The estates comprise of 27 x 1 bed room units, 42 x 2 bed roomed units and 10 x single bed sitters, a total of 79 units.","Thepa ena ya mofuta wa site e fumaneha Maseru city, along Constitution road next to Victoria Hotel, Maseru State/county: Lesotho, Maseru City, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,979. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1979,LSL,Maseru,"Maseru city, along Constitution road next to Victoria Hotel, Maseru State/county: Lesotho, Maseru City, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-kuena-letsie-estates\\image_1.jpg""]",https://lesothohousing.org.ls/property/kuena-letsie-estates/,Good,Traditional,Urban,"[""road access""]",other,1,Lesotho,Maseru,text_match,Maseru city,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-leseli-estate,lesothohousing,Leseli Estate,"The estate is located at Hillsview, in Maseru city. It was developed in 1989.It offers a mixture of middle and high-income housing. The estate comprises of 26 x 3 bed roomed town houses.","Thepa ena ya mofuta wa site e fumaneha Hillsview Maseru, Maseru State/county: Lesotho, Hillsview Maseru, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,989. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1989,LSL,Maseru,"Hillsview Maseru, Maseru State/county: Lesotho, Hillsview Maseru, Maseru",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-leseli-estate\\image_1.jpg""]",https://lesothohousing.org.ls/property/leseli-estate/,Good,Traditional,Hillside,[],other,1,Lesotho,Maseru,text_match,Hillsview Maseru,site_land,,,test,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-ramokhele-lehcorp,lesothohousing,Ramokhele: LEHCORP,"The project is located at ha Ramokhele, in Mafeteng town on the main road to Thabana Morena. It was developed in 1987.It offers low-income housing. The project comprises of 125 houses. Services available are gravel roads","Thepa ena ya mofuta wa site e fumaneha Ha Ramokhele, in Mafeteng town on the main road to Thabana Morena, Mafeteng State/county: Lesotho, Ramokhele: LEHCORP, Mafeteng. E na le sebaka sena mme e fumaneha ka theko ya M 1,987. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1987,LSL,Mafeteng,"Ha Ramokhele, in Mafeteng town on the main road to Thabana Morena, Mafeteng State/county: Lesotho, Ramokhele: LEHCORP, Mafeteng",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-ramokhele-lehcorp\\image_1.jpg""]",https://lesothohousing.org.ls/property/ramokhele-lehcorp/,Good,Traditional,Urban,"[""road access""]",other,1,Lesotho,Mafeteng,text_match,Ha Ramokhele,site_land,,,test,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-maputsoe-lehcorp,lesothohousing,Maputsoe: LEHCORP,"The project is located at Khubetsoana, Ha Nyenye. It was developed in 1981.It offers low-income housing. The project comprises of 396 houses. Services available are water and gravel roads.","Thepa ena ya mofuta wa site e fumaneha Khubetsoana, Ha Nyenye, Maputsoe State/county: Leribe, Maputsoe: LEHCORP, Maputsoe. E na le sebaka sena mme e fumaneha ka theko ya M 1,981. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1981,LSL,Leribe,"Khubetsoana, Ha Nyenye, Maputsoe State/county: Leribe, Maputsoe: LEHCORP, Maputsoe",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-maputsoe-lehcorp\\image_1.jpg""]",https://lesothohousing.org.ls/property/maputsoe-lehcorp/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",other,1,Lesotho,Leribe,text_match,Khubetsoana,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-phomolong,lesothohousing,Phomolong,The project is located in Thaba Tseka town near Pitso house. It was developed in 2018. It offers a mixture of low and middle-income sites averaging between 600 sqm – 1000 sqm. The project comprises of 412 sites. The sites are surveyed.,"Thepa ena ya mofuta wa site e fumaneha Thaba Tseka town near Pitso house, Thaba- Tseka State/county: Thaba-Tseka, Phomolong, Thaba- Tseka. E na le sebaka sena mme e fumaneha ka theko ya M 2,018. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2018,LSL,Thaba-Tseka,"Thaba Tseka town near Pitso house, Thaba- Tseka State/county: Thaba-Tseka, Phomolong, Thaba- Tseka",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-phomolong\\image_1.jpg""]",https://lesothohousing.org.ls/property/phomolong/,Good,Traditional,Urban,[],other,1,Lesotho,Thaba-Tseka,text_match,Thaba Tseka town near Pitso house,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-race-course,lesothohousing,Race-course,"The project is located at Ha Molibeli, Hlotse.It was developed in 1992.It offers a mixture of middle- and high-income sites averaging between 600 sqm and 700 sqm. The project comprises of 116 sites. The sites are surveyed and serviced with water reticulation.","Thepa ena ya mofuta wa site e fumaneha Ha Molibeli, Hlotse, Leribe State/county: Lesotho, Race-Course, Leribe. E na le sebaka sena mme e fumaneha ka theko ya M 1,992. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1992,LSL,Leribe,"Ha Molibeli, Hlotse, Leribe State/county: Lesotho, Race-Course, Leribe",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-race-course\\image_1.jpg""]",https://lesothohousing.org.ls/property/race-course/,Good,Traditional,Suburban,"[""water connection""]",other,1,Lesotho,Leribe,text_match,Ha Molibeli,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-ha-ntho,lesothohousing,Ha Ntho,The project is located at Ha Ntho on the main road to Mount Moorosi. It was developed in 1998.It offers low income sites averaging 375 sqm. The project comprises of 293 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Ha Ntho on the main road to Mount Moorosi, Quthing State/county: Quthing, Ha Ntho, Quthing. E na le sebaka sena mme e fumaneha ka theko ya M 1,998. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1998,LSL,Quthing,"Ha Ntho on the main road to Mount Moorosi, Quthing State/county: Quthing, Ha Ntho, Quthing",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-ha-ntho\\image_1.jpg""]",https://lesothohousing.org.ls/property/ha-ntho/,Good,Traditional,Suburban,"[""water connection"", ""road access""]",other,1,Lesotho,Quthing,text_match,Ha Ntho on the main road to Mount Moorosi,site_land,,,val,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-sebothoane,lesothohousing,Sebothoane,"The project is located at Sebothoane, on the highway to Pitseng. It was developed in 2006.It offers a mixture of middle- and high-income sites averaging 700 sqm and 800 sqm. The project comprises of 792 sites. The sites are surveyed and serviced with water reticulation","Thepa ena ya mofuta wa site e fumaneha Sebothoane, on the highway to Pitseng, Leribe State/county: Lesotho, Sebothoane, Leribe. E na le sebaka sena mme e fumaneha ka theko ya M 2,006. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2006,LSL,Leribe,"Sebothoane, on the highway to Pitseng, Leribe State/county: Lesotho, Sebothoane, Leribe",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-sebothoane\\image_1.jpg""]",https://lesothohousing.org.ls/property/sebothoane/,Good,Traditional,Suburban,"[""water connection""]",other,1,Lesotho,Leribe,text_match,Sebothoane,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-ramokhele,lesothohousing,Ramokhele,The project is located at Ha Ramokhele in Mafeteng town on the main road to Thabana Morena. It was developed in 1988.It offers low income sites averaging 375 sqm. The project comprises of 111 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Ha Ramokhele in Mafeteng town on the main road to Thabana Morena, Mafeteng State/county: Lesotho, Ramokhele, Mafeteng. E na le sebaka sena mme e fumaneha ka theko ya M 1,988. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1988,LSL,Mafeteng,"Ha Ramokhele in Mafeteng town on the main road to Thabana Morena, Mafeteng State/county: Lesotho, Ramokhele, Mafeteng",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-ramokhele\\image_1.jpg""]",https://lesothohousing.org.ls/property/ramokhele/,Good,Traditional,Urban,"[""water connection"", ""road access""]",other,1,Lesotho,Mafeteng,text_match,Ha Ramokhele in Mafeteng town on the main road to Thabana Morena,site_land,,,val,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-hospital-area,lesothohousing,Hospital Area,The project is located at in Mafeteng town next to Mafeteng government hospital. It was developed in 1988.It offers a mixture of middle- and high-income sites averaging between 400 sqm and 600 sqm. The project comprises of 232 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Mafeteng town next to Mafeteng government hospital., Mafeteng State/county: Lesotho, Hospital Area, Mafeteng. E na le sebaka sena mme e fumaneha ka theko ya M 1,988. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1988,LSL,Mafeteng,"Mafeteng town next to Mafeteng government hospital., Mafeteng State/county: Lesotho, Hospital Area, Mafeteng",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-hospital-area\\image_1.jpg""]",https://lesothohousing.org.ls/property/hospital-area/,Good,Traditional,Urban,"[""water connection""]",sale,1,Lesotho,Mafeteng,text_match,Mafeteng town next to Mafeteng government hospital.,site_land,,,train,not_residential:site_land,False,False
lhldc-motse-mocha,lesothohousing,Motse – Mocha,The project is located at Motse-Mocha in the periphery of Mafeteng town on the main road to Thabana Morena. It was developed in 1988.It offers low income sites averaging 400 sqm. The project comprises of 80 sites. The sites are surveyed and serviced with roads and water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Motse-Mocha in the periphery of Mafeteng town on the main road to Thabana Morena, Mafeteng State/county: Lesotho, Motse - Mocha, Mafeteng. E na le sebaka sena mme e fumaneha ka theko ya M 1,988. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1988,LSL,Mafeteng,"Motse-Mocha in the periphery of Mafeteng town on the main road to Thabana Morena, Mafeteng State/county: Lesotho, Motse - Mocha, Mafeteng",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-motse-mocha\\image_1.jpg""]",https://lesothohousing.org.ls/property/motse-mocha/,Good,Traditional,Urban,"[""water connection"", ""road access""]",other,1,Lesotho,Mafeteng,text_match,Motse-Mocha in the periphery of Mafeteng town on the main road to Thabana Morena,site_land,,,train,not_residential:site_land|unsupported_listing_intent,False,False
lhldc-tsalitlama,lesothohousing,Ts’alitlama,"The project is located on the right along Vanrooyen road to the border post, next to the new stadium. It was developed in 2004.It offers a mixture of low, middle- and high-income sites averaging 375 sqm and 600 sqm. The project comprises of 692 sites. The sites are surveyed and serviced with partial gravel roads and water reticulation.","Thepa ena ya mofuta wa site e fumaneha On the right along Vanrooyen road to the border post, Mafeteng State/county: Lesotho, Ts`alitlama, Mafeteng. E na le sebaka sena mme e fumaneha ka theko ya M 2,004. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2004,LSL,Mafeteng,"On the right along Vanrooyen road to the border post, Mafeteng State/county: Lesotho, Ts`alitlama, Mafeteng",Site,0,0,"[""C:\\Users\\lepha\\Documents\\Codex\\Real Estate System\\generated\\images\\live\\lesothohousing\\lhldc-tsalitlama\\image_1.jpg""]",https://lesothohousing.org.ls/property/tsalitlama/,New,Traditional,Suburban,"[""water connection"", ""road access""]",sale,1,Lesotho,Mafeteng,text_match,On the right along Vanrooyen road to the border post,site_land,,,train,not_residential:site_land,False,False
